iso2c,country,year,gdp_percap,child_mortal,fertil_rate,iso3c,region,capital,longitude,latitude,income,lending
AT,Austria,2000,29301.086978103,5.5,1.36,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2003,31987.2205727444,5.2,1.38,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2005,34866.8404371477,4.9,1.41,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,1990,19394.2337451815,9.5,1.46,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2004,33649.4133507071,5,1.42,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,1992,21196.2661572431,8.5,1.51,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,1996,24475.6212256096,6.4,1.45,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,1995,23587.9384875868,6.8,1.42,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2008,41058.6305391381,4.6,1.42,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2012,46233.3962433905,4,1.44,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2001,29725.4273319126,5.4,1.33,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2006,37455.5102148912,4.8,1.41,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,1993,21635.7507111965,8,1.5,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,1998,26577.1066343715,5.8,1.37,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2010,41906.7295926896,4.4,1.44,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2011,44237.9603165389,4.2,1.43,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,1999,27547.9455353954,5.6,1.34,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,1991,20523.5215739213,9,1.51,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,1997,25350.5991044428,6.1,1.39,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2009,40704.4097144008,4.5,1.39,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AT,Austria,2007,39150.8772830426,4.7,1.38,AUT,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
AU,Australia,1995,21005.202395458102,7,1.822,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2011,41782.2849420662,4.5,1.927,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2003,29723.6838499189,6,1.748,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2008,37506.9068217268,5.2,1.984,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,1992,18232.5579217504,8.1,1.888,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,1994,20113.5624885687,7.3,1.842,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2007,36596.0084093864,5.4,1.959,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2009,40282.3137195242,5,1.971,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,1991,17830.0370540808,8.6,1.849,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,1990,17373.7682260749,9.2,1.902,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,1997,23020.7433860052,6.6,1.778,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2000,26406.1309508989,6.2,1.756,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,1996,22075.3678341251,6.8,1.796,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2006,34356.7664052559,5.6,1.908,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2002,28717.2892026301,6,1.756,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2004,31345.2208712979,5.9,1.768,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,1998,24246.1466850029,6.5,1.762,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2010,39191.0356251816,4.8,1.928,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2005,32591.8093540183,5.7,1.807,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,1999,25299.3597669056,6.4,1.755,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2012,42616.1489215663,4.3,1.921,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,2001,27431.0753993618,6.1,1.739,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AU,Australia,1993,19183.8991168306,7.7,1.859,AUS,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
AW,Aruba,2010,,,1.776,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2012,,,1.791,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2009,,,1.769,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,1994,,,2.108,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2002,,,1.823,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,1991,,,2.221,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2003,,,1.803,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2011,35973.780509792,,1.783,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,1996,,,2.021,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,1997,,,1.978,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2007,,,1.763,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,1998,,,1.939,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,1992,,,2.187,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,1993,,,2.149,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2006,,,1.766,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,1999,,,1.903,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,1995,,,2.064,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2004,,,1.787,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,1990,,,2.249,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2005,,,1.774,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2008,,,1.764,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2000,,,1.872,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AW,Aruba,2001,,,1.846,ABW,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
AZ,Azerbaijan,2010,15627.6056198817,39,1.92,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,2002,4393.96719931842,63.8,1.8,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,2009,14900.5086642522,41,1.82,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,2005,7169.15043103855,51.7,2,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,1992,4334.43366410288,95.4,2.74,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,2006,9830.16260573868,48.6,1.97,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,2001,3942.08488219485,68.8,1.8,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,1996,2471.58587927039,92.1,2.06,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,2008,13799.7861400733,43.3,1.9,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,1997,2634.15863088586,88.6,2.07,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,2011,15754.1523626148,37.3,1.96,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,2012,16180.8871503048,35.7,2,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,1998,2901.35167222536,84.2,2,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,1991,5558.81841314857,95,2.87,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,1990,5502.43398864152,94.7,2.74,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,1994,2719.34022718708,95.5,2.52,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,1995,2420.44486439699,94.3,2.29,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,2003,4945.90791637216,59.3,1.9,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,1993,3361.03549662053,95.7,2.7,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,2000,3534.32914766215,74,2,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,2007,12477.3846859443,45.8,1.97,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,1999,3136.09389310516,79.3,2.07,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
AZ,Azerbaijan,2004,5551.44884183019,55.2,2.0535,AZE,Europe & Central Asia,Baku,49.8932,40.3834,Upper middle income,IBRD
BA,Bosnia and Herzegovina,1995,1201.91923707043,15.2,1.706,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,1990,,18.3,1.772,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,2007,8159.89470055225,8.3,1.291,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,2001,4742.09784737393,8.6,1.432,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,2009,9007.30399928707,7.8,1.302,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,1993,,18.4,1.72,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,2010,9317.07051965154,7.4,1.306,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,2012,10170.4157169524,6.5,1.314,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,2002,5114.29675178388,8.3,1.374,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,1998,3785.65711946086,10.7,1.619,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,2003,5348.65900789034,8.2,1.33,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,2006,7384.14368427716,8.3,1.287,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,2008,9001.14696832262,8.1,1.297,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,1992,,18.4,1.73,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,1997,3237.95163118834,11.6,1.662,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,1994,948.696897081294,15.6,1.713,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,2000,4525.82188364019,9.2,1.497,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,1996,2351.32245335926,12.5,1.69,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,2011,9893.37822998914,6.9,1.309,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,1999,4202.9000922476,9.9,1.562,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,2005,6453.16124679048,8.3,1.288,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,1991,,17,1.748,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BA,Bosnia and Herzegovina,2004,5842.69348840807,8.2,1.301,BIH,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,Blend
BB,Barbados,2006,14563.1606170896,16.2,1.763,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,1990,8595.21093112885,17.9,1.74,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,1996,9553.0609428334,15.4,1.733,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,1995,9057.3581374901,15.5,1.73,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,1994,8727.45463463268,15.7,1.729,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,1993,8407.52074144816,16.1,1.728,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,2005,13421.3854566996,16.5,1.759,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,2001,11393.7651491871,16.6,1.746,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,1992,8175.07838331029,16.6,1.729,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,2012,15680.3765563272,14.1,1.788,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,1997,10138.9025310846,15.5,1.736,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,2007,15153.2981628391,15.8,1.768,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,2000,11445.4449153531,16.3,1.744,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,2004,12549.1358455374,16.7,1.755,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,2011,15404.7852269344,14.4,1.785,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,1998,10592.4141946952,15.7,1.739,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,1991,8505.49957696885,17.2,1.733,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,2008,15446.3471506847,15.4,1.772,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,2009,14872.9915090205,15.1,1.777,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,2010,15035.1870256305,14.7,1.781,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,1999,10750.5598292926,16,1.742,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,2002,11626.13609519,16.8,1.749,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BB,Barbados,2003,12080.7245026836,16.8,1.752,BRB,Latin America & Caribbean,Bridgetown,-59.6105,13.0935,High income,Not classified
BD,Bangladesh,2009,2264.87149858925,52.6,2.384,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,1992,916.518574666377,131.7,4.146,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,2008,2163.55442727762,55.9,2.449,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,2002,1420.4312516704,79,2.973,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,2003,1491.023591885,74.8,2.876,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,1997,1136.35459186552,103.2,3.479,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,2001,1372.36251386772,83.5,3.071,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,1994,997.971592598519,119.9,3.846,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,1995,1048.18420594648,114.2,3.713,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,1996,1092.01768715192,108.6,3.592,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,2005,1718.40287298916,66.8,2.69,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,2010,2393.31583163503,49.6,2.328,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,1993,961.161710589347,125.8,3.99,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,1990,832.434081719866,143.7,4.494,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,2007,2024.23209501687,59.4,2.522,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,2004,1586.18216794146,70.7,2.782,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,2012,2756.44346659312,44,2.236,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,2006,1864.19450265239,63,2.603,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,1999,1232.43447266784,92.8,3.27,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,2000,1301.46328479352,88,3.17,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,2011,2570.85014525476,46.7,2.279,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,1998,1183.37670098855,97.9,3.372,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BD,Bangladesh,1991,869.33532826983,137.7,4.314,BGD,South Asia,Dhaka,90.4113,23.7055,Low income,IDA
BE,Belgium,2002,30482.7735691881,5.4,1.65,BEL,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
BE,Belgium,2000,27966.9388039373,5.8,1.67,BEL,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
BE,Belgium,1995,22516.9620924786,7.6,1.56,BEL,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
BE,Belgium,1999,25642.2616549851,6,1.62,BEL,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
BE,Belgium,2001,29024.907963368,5.6,1.67,BEL,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
BE,Belgium,2003,31054.6435626054,5.2,1.67,BEL,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
BE,Belgium,1997,23910.8591972737,6.7,1.6,BEL,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
BE,Belgium,2012,42354.6205551755,4.3,1.79,BEL,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
BE,Belgium,2005,33332.3527523554,5,1.76,BEL,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
BE,Belgium,1998,24539.0480972075,6.3,1.6,BEL,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
BE,Belgium,2010,40129.426334665,4.5,1.86,BEL,Europe & Central Asia,Brussels,4.36761,50.8371,High income,Not classified
